"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US42025","Carbon County, Pennsylvania","25087","1514","71.1","4.2","22.5","3.8","38.2","3.7","6.3","2.8","3.7","1.6","24.7","3.7","16225","1543","N","N","N","N","N","N","N","N","N","N","N","N","65154","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.4","*****","93.4","0.2","21.2","(X)","25.6","(X)","17.9","(X)","58311","5139","58388","5111","N","N","17187","1328","10278","1398","2959","1590","15879","2295","69661","7319","N","N","N","N","N","N","N","N","N","N","N","N","23930","2307","N","N","N","N","N","N","N","N","N","N","N","N","N","N","11566","5267","25025","2422","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42027","Centre County, Pennsylvania","58695","1582","80.3","2.1","26.3","2.9","24.1","1.7","4.3","1.2","1.3","0.6","16.3","1.8","31050","1619","11.5","2.1","25.3","3.3","42.5","4.1","9.2","3.2","9.8","2.0","1.7","1.0","154722","*****","89.2","0.4","3.5","0.2","0.2","0.1","5.8","0.3","0.0","0.1","0.4","0.4","0.9","0.4","2.7","*****","87.3","0.1","26.8","(X)","23.0","(X)","25.5","(X)","63513","2928","63398","3540","9212","4472","18713","1006","11916","2139","809","364","23015","3435","89913","5154","51399","8010","75407","12554","101766","7126","101128","28897","115879","14216","60352","16801","24558","1131","25157","1158","13679","6208","N","N","19120","5703","N","N","N","N","N","N","19542","4785","25247","1175","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42029","Chester County, Pennsylvania","184245","2408","82.7","1.0","32.4","1.5","26.5","0.9","1.8","0.4","2.0","0.5","17.1","1.2","128650","3510","10.6","0.9","29.9","1.8","39.4","2.0","8.1","1.4","10.5","1.1","1.5","0.4","503897","*****","87.6","0.4","5.9","0.3","0.1","0.1","3.9","0.2","0.0","0.1","0.7","0.3","1.8","0.4","6.7","*****","81.8","0.1","26.3","(X)","27.0","(X)","20.5","(X)","103087","2857","104182","3086","17421","2370","19200","603","8886","1400","5358","1415","24285","2040","122084","3911","59401","6331","111782","8376","143873","6482","98280","9848","155958","10579","88257","18727","38188","1049","39674","1117","22862","3810","N","N","41811","5675","N","N","25878","8598","14193","5673","15817","2484","41369","1166","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42033","Clearfield County, Pennsylvania","32709","1000","70.8","2.2","19.4","2.2","38.7","2.1","6.3","1.5","3.1","1.0","20.3","2.5","22659","1181","18.9","2.5","28.2","3.3","36.8","4.0","7.5","2.4","8.0","2.3","0.6","0.5","81445","*****","95.4","0.4","2.2","0.6","0.6","0.6","0.5","0.4","0.0","0.1","0.4","0.3","0.9","0.4","2.5","*****","94.0","0.1","29.2","(X)","30.1","(X)","25.3","(X)","54045","4257","57301","4656","13433","6621","16093","655","7943","804","2114","710","14265","1728","64232","4736","34210","3888","48363","5087","80519","5895","84165","41240","97522","18189","67069","10379","22086","1675","22674","1746","13039","10162","N","N","N","N","N","N","N","N","7372","3977","5821","3685","22920","1776","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42037","Columbia County, Pennsylvania","25631","920","71.0","2.6","22.1","2.5","37.3","2.4","6.0","1.9","2.6","0.8","19.0","2.3","17156","1014","20.1","3.3","31.7","4.3","31.9","3.4","7.2","2.3","8.0","2.5","1.0","0.6","67476","*****","95.5","0.4","2.4","0.3","0.1","0.1","1.1","0.1","0.0","0.2","0.4","0.5","0.5","0.3","2.2","*****","94.0","0.2","23.7","(X)","23.6","(X)","17.3","(X)","53503","2881","57891","3692","5658","1163","16181","964","7808","1089","3024","1867","17743","2487","64093","3478","29564","4929","54481","7757","88225","7000","47576","8722","104740","19687","85876","24028","21729","1277","22268","1262","6018","5499","N","N","8932","5321","N","N","N","N","N","N","14871","11578","22428","1284","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42039","Crawford County, Pennsylvania","34898","1334","71.2","2.3","23.5","2.7","41.0","2.4","9.1","2.0","7.0","2.0","23.0","2.0","22882","1227","18.7","2.8","32.2","3.2","30.8","2.8","6.8","1.6","9.0","2.3","2.5","1.2","88740","*****","95.8","0.4","1.8","0.3","0.1","0.1","0.3","0.1","0.0","0.1","0.2","0.1","1.8","0.5","1.0","*****","95.3","0.2","26.3","(X)","26.5","(X)","20.2","(X)","52533","2730","52053","2830","9603","4824","16268","789","10220","1429","2166","704","15017","1708","63040","3885","32843","3802","53186","10442","78297","4279","65047","14050","103627","14439","77015","11482","20863","997","21426","1028","6287","4454","N","N","16114","13477","N","N","N","N","7203","2448","14492","8885","21460","1024","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42041","Cumberland County, Pennsylvania","94545","1706","78.1","1.7","31.1","2.2","30.5","1.6","3.4","0.8","1.4","0.5","23.4","1.8","62762","2261","14.6","1.7","27.8","2.8","37.5","2.8","8.9","1.9","9.8","1.7","1.3","0.6","237892","*****","90.5","0.5","3.3","0.4","0.1","0.1","2.6","0.5","0.0","0.1","1.1","0.5","2.3","0.6","2.8","*****","89.1","0.1","24.3","(X)","23.1","(X)","19.7","(X)","73140","3084","72765","2996","11079","4416","18648","753","10134","1779","4693","3043","22075","1868","86193","3635","49759","4990","72596","8135","102355","8169","76351","14643","125803","10259","89977","12494","30079","1261","31263","1290","14007","3099","N","N","32156","12368","N","N","11982","6620","13812","4947","14450","3709","31482","1315","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42043","Dauphin County, Pennsylvania","107704","2506","78.5","1.6","22.2","1.8","29.5","1.6","6.1","1.1","3.3","0.8","20.9","1.3","68849","2686","13.7","1.7","30.8","2.6","32.7","2.4","9.4","1.7","11.0","2.0","2.4","0.9","268977","*****","72.6","0.9","17.1","0.7","0.1","0.1","3.2","0.2","0.0","0.1","3.5","1.1","3.5","0.7","7.3","*****","69.3","0.6","29.1","(X)","29.4","(X)","24.1","(X)","69955","2816","72137","3026","9213","3606","16385","645","11065","1458","3215","1029","20676","2906","82654","4067","41973","5226","70984","10142","104557","7485","68592","12157","112341","12587","85204","10263","28458","1169","31786","1598","17632","1563","N","N","44874","13104","N","N","14507","3665","11262","3229","15300","2511","32571","1654","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42045","Delaware County, Pennsylvania","204553","2561","78.9","1.0","26.7","1.2","29.5","1.0","5.4","0.7","3.3","0.5","19.8","1.0","135796","3313","12.1","1.2","31.7","1.9","31.8","1.7","10.8","1.2","10.7","1.2","3.0","0.7","559494","*****","72.3","0.3","19.9","0.3","0.1","0.1","4.8","0.2","0.0","0.1","1.0","0.3","1.9","0.4","3.1","*****","70.8","0.1","31.4","(X)","32.1","(X)","24.9","(X)","84546","2427","86207","2615","15393","2697","18563","557","9151","573","3433","919","22804","2591","102233","3544","53238","10937","78726","6476","135249","6108","81745","6006","147549","9376","111793","20784","31820","909","36750","1276","17610","1095","28492","19511","28429","3988","N","N","10542","3587","13410","3756","19351","9207","36923","1250","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42049","Erie County, Pennsylvania","109138","1829","73.9","1.5","22.5","1.7","33.5","1.5","7.4","1.0","4.8","0.9","20.4","1.4","68590","2233","16.7","1.7","32.0","2.7","30.1","2.4","9.8","1.6","10.1","1.5","1.4","0.6","280985","*****","88.3","0.5","7.1","0.4","0.3","0.2","1.2","0.1","0.0","0.1","0.8","0.4","2.3","0.4","3.5","*****","86.4","0.1","25.5","(X)","28.1","(X)","20.6","(X)","55681","2323","56741","2925","8838","2010","16548","608","8728","698","2796","581","18158","1666","68089","3739","36835","3953","51664","4304","93550","9626","54748","6406","106989","9953","82029","12199","22627","870","24101","949","12006","2034","13849","9040","21088","11104","N","N","6787","3796","6254","3013","10078","2265","24387","959","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42051","Fayette County, Pennsylvania","54708","1460","68.0","2.0","14.6","1.7","41.4","1.8","11.9","1.7","5.1","1.3","23.5","2.3","36785","1695","23.8","2.7","35.1","3.6","22.6","2.7","9.0","2.6","8.2","1.7","1.3","0.8","136097","*****","93.3","0.3","4.6","0.6","0.1","0.1","0.3","0.2","0.0","0.1","0.3","0.3","1.5","0.6","0.9","*****","92.7","0.1","25.0","(X)","25.8","(X)","19.9","(X)","46700","1923","48103","2798","6104","1609","15847","709","8628","712","2580","1048","14025","1563","54640","2946","28959","3122","45328","4424","76240","7201","58677","8005","97713","8890","102119","25757","19318","778","19844","820","13894","2828","N","N","N","N","N","N","N","N","N","N","9719","7494","19885","828","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42055","Franklin County, Pennsylvania","56999","1613","73.8","2.1","24.1","2.1","34.9","2.3","5.6","1.7","2.2","1.0","24.4","2.3","39713","2200","16.8","2.0","33.4","4.0","34.1","4.2","5.5","1.8","8.7","2.4","1.4","0.8","150811","*****","93.0","0.8","3.6","0.6","0.3","0.1","1.1","0.1","0.0","0.1","0.9","0.7","1.1","0.5","4.5","*****","89.8","0.1","21.1","(X)","21.3","(X)","18.0","(X)","59681","3267","59928","3965","9183","2795","16696","716","9562","1663","1398","507","22533","2382","66776","3480","43721","4220","54924","4974","82397","6125","57680","10721","95943","10655","99842","29629","23649","1268","24337","1376","17656","5791","7270","6922","13174","8824","N","N","11094","2762","N","N","7242","1782","24949","1419","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42063","Indiana County, Pennsylvania","34709","907","71.1","2.2","24.3","3.0","35.7","1.9","5.8","1.5","2.3","0.8","24.0","2.4","21197","1219","19.6","2.7","28.1","3.3","32.2","3.5","6.2","1.8","11.5","2.5","2.3","1.3","89298","*****","94.4","0.4","2.8","0.6","0.1","0.1","1.2","0.1","0.0","0.1","0.2","0.3","1.2","0.5","1.0","0.5","94.0","0.1","27.4","(X)","26.3","(X)","22.2","(X)","53517","2888","55711","3386","7495","2428","16385","705","9143","1273","2865","1453","16804","1943","66258","4408","35998","6458","54520","8358","82198","5393","59237","9407","97494","11639","106317","19591","21442","1048","22099","1009","10839","5012","N","N","15850","14915","N","N","N","N","6280","2385","7311","4255","22149","1011","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42069","Lackawanna County, Pennsylvania","86343","1690","73.5","1.7","25.4","1.9","35.5","1.6","6.2","1.4","2.9","0.9","19.6","1.8","54334","1956","16.3","1.6","31.9","3.2","29.2","2.5","11.0","2.0","9.7","1.7","1.9","0.7","214166","*****","92.9","0.6","2.7","0.7","0.2","0.1","1.7","0.2","0.0","0.1","1.3","0.6","1.3","0.4","5.2","*****","89.2","0.2","31.3","(X)","33.3","(X)","25.1","(X)","59317","2442","62197","2984","7992","2029","16197","515","8509","971","2208","453","18892","2866","71620","3241","34666","3447","56023","5300","95900","6298","77536","11658","107077","10261","63423","13449","24583","961","25410","1033","7910","1906","5875","2969","22680","7349","N","N","22784","14498","7075","3831","14551","5204","25871","1048","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42071","Lancaster County, Pennsylvania","193231","2414","79.6","1.1","26.1","1.4","31.8","1.0","5.2","0.8","3.1","0.7","17.7","1.0","132443","3244","13.4","1.2","29.3","2.1","35.6","2.1","7.1","1.1","11.6","1.3","2.9","0.6","523594","*****","89.8","0.6","3.4","0.4","0.1","0.1","1.9","0.1","0.0","0.1","2.5","0.5","2.2","0.5","8.9","*****","84.5","0.1","29.6","(X)","29.8","(X)","22.6","(X)","65313","1604","64640","2058","11584","2491","17610","543","9264","852","3082","1015","18344","1716","76822","2068","40242","5852","59175","4078","90312","3776","73927","8741","116981","8483","104542","16625","24534","566","25693","606","14828","3770","3150","5476","18514","3949","N","N","12885","2771","12177","2549","13341","1466","26411","621","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42073","Lawrence County, Pennsylvania","36278","1221","69.8","2.5","20.7","2.5","39.1","2.2","6.5","1.5","6.1","1.8","21.7","2.6","23946","1382","19.2","2.7","29.7","3.6","33.8","3.8","7.9","2.3","7.1","1.6","2.2","1.0","90535","*****","93.2","0.3","4.3","0.7","0.0","0.1","0.2","0.1","0.0","0.1","0.3","0.3","1.9","0.5","1.1","*****","93.0","0.1","29.8","(X)","31.2","(X)","24.1","(X)","53238","3481","57401","4268","7356","2263","17062","753","8134","895","2253","769","15771","1858","64958","4639","32620","4005","48018","6206","93951","9936","58782","9983","88790","7223","76935","17841","22201","1346","23207","1415","7789","3275","N","N","23211","20535","N","N","N","N","5615","3793","15032","10910","23201","1418","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42075","Lebanon County, Pennsylvania","51744","1268","77.2","2.5","27.9","3.3","36.1","2.2","4.4","1.5","4.4","1.7","23.0","2.5","36647","1588","13.9","2.2","27.5","3.7","36.5","3.5","10.6","2.2","10.2","2.3","1.3","0.7","134311","*****","89.0","1.0","2.0","0.5","0.1","0.1","1.1","0.2","0.0","0.1","5.5","1.4","2.2","0.8","9.7","*****","86.4","0.1","37.9","(X)","37.1","(X)","34.8","(X)","65153","4224","65447","4679","8158","2628","17089","1000","7414","1083","2787","1564","17925","1740","74105","5195","41591","5393","58361","11464","92876","7839","59202","5874","103246","15639","120298","48735","25591","1588","26605","1716","19126","7687","N","N","37212","17367","N","N","16337","3577","8605","3233","14550","2098","27038","1770","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42077","Lehigh County, Pennsylvania","133097","2097","76.0","1.6","23.9","1.8","31.7","1.7","6.6","1.0","3.2","0.8","19.2","1.4","90799","2797","16.5","1.8","29.1","2.4","31.9","2.6","10.8","1.8","9.9","1.7","1.8","0.8","352947","*****","82.6","1.3","6.0","0.7","0.0","0.1","2.8","0.3","0.0","0.1","5.0","1.2","3.6","0.8","19.5","*****","70.5","0.3","28.2","(X)","29.5","(X)","22.6","(X)","68301","2897","71177","3274","12458","5670","17042","613","9524","861","2104","552","17072","1328","79920","3644","33070","3516","68396","7185","106180","5290","75561","19920","112939","10386","75964","15603","26406","1009","27827","1068","18400","4727","N","N","44516","12528","N","N","11401","2414","13767","3953","12950","1289","30403","1159","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42079","Luzerne County, Pennsylvania","130170","2257","70.8","1.4","21.6","1.4","36.9","1.2","6.7","1.0","3.6","0.7","21.9","1.2","83067","2681","18.9","1.6","30.6","1.9","27.4","1.9","10.2","1.5","10.6","1.3","2.3","0.8","320651","*****","91.7","0.9","3.5","0.5","0.1","0.1","1.2","0.1","0.1","0.1","2.2","0.9","1.2","0.4","7.2","*****","87.5","0.1","29.5","(X)","29.3","(X)","24.0","(X)","56749","2064","60856","2670","8914","2326","15907","440","8729","649","2782","667","16324","1319","68293","2994","30820","2792","54789","4887","91380","3920","70970","15386","106302","6385","93691","21354","23796","749","24650","827","12179","3282","8242","3709","33696","14826","N","N","11642","2470","7652","3231","11563","2659","25226","763","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42081","Lycoming County, Pennsylvania","46506","1154","75.9","2.1","24.4","2.5","37.6","2.0","5.7","1.6","3.7","1.3","21.1","2.4","28725","1213","16.9","2.5","27.2","3.2","35.6","3.6","8.1","1.9","10.4","1.7","1.7","0.8","116747","*****","92.4","0.2","5.2","0.5","0.1","0.1","0.7","0.1","0.0","0.1","0.3","0.2","1.4","0.6","1.5","*****","91.6","0.1","28.7","(X)","28.8","(X)","21.8","(X)","53551","2337","52440","2641","7095","1964","16154","782","8015","1258","1839","742","17795","2984","63378","3147","35742","5799","43350","5072","78383","3729","63917","12780","106471","12809","77411","11251","21543","811","22377","860","8190","2970","N","N","41358","31203","N","N","N","N","7642","6054","8100","6125","22516","873","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42085","Mercer County, Pennsylvania","46623","1240","72.6","2.1","25.3","2.3","40.2","2.1","7.5","1.6","4.5","1.4","23.3","1.9","30984","1533","19.5","2.5","32.7","3.2","29.6","3.0","10.8","2.5","5.6","1.4","1.9","1.3","116205","*****","91.4","0.4","5.7","0.4","0.1","0.2","0.8","0.2","0.0","0.1","0.4","0.4","1.5","0.5","1.1","*****","90.7","0.4","30.0","(X)","30.5","(X)","23.1","(X)","54817","3065","54887","3475","7653","2443","16937","649","9476","1614","2746","1097","16729","2026","63987","3203","36116","4617","48194","3880","91561","8748","66884","12468","100186","11529","69703","15832","22298","1224","23245","1356","13405","2843","N","N","15055","4755","N","N","2098","2341","9600","6148","8560","4707","23329","1366","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42089","Monroe County, Pennsylvania","57527","3291","79.9","2.7","16.6","3.1","31.5","2.2","4.9","1.6","4.3","1.8","18.6","2.8","43974","3148","14.5","2.7","36.1","5.0","27.5","4.1","8.2","2.1","10.2","2.9","3.5","2.0","169882","*****","79.3","1.6","13.3","1.1","0.0","0.1","2.0","0.5","0.0","0.1","2.5","1.3","2.9","1.0","13.5","*****","69.7","0.5","26.0","(X)","26.3","(X)","18.2","(X)","63028","3824","60787","4277","12558","4305","17878","1247","8988","1490","3482","1259","22923","4876","70219","4629","45444","10568","52841","5946","95028","9564","56598","8062","109952","16154","73015","39059","22444","1380","23003","1577","22413","3561","N","N","31368","11345","N","N","13084","3968","9575","5327","15991","3631","24047","1690","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42091","Montgomery County, Pennsylvania","306463","2552","81.3","0.9","32.8","1.1","28.7","0.6","3.3","0.4","1.9","0.4","17.0","0.8","205903","3718","10.6","0.8","28.4","1.5","38.9","1.4","8.7","0.9","10.9","0.8","2.4","0.5","804210","*****","82.2","0.2","8.7","0.3","0.1","0.1","6.4","0.2","0.0","0.1","0.5","0.2","2.0","0.4","4.4","*****","78.7","0.1","26.6","(X)","26.4","(X)","20.7","(X)","101217","2423","102745","2746","16825","2016","19487","451","11131","826","4202","1046","27083","2167","121061","3094","66582","7432","96276","5988","150973","6340","104306","12120","150031","7525","102028","12093","39475","906","41740","983","25303","2254","14413","13797","39266","4153","N","N","17146","5652","16226","4941","23029","3122","42491","1012","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42095","Northampton County, Pennsylvania","111907","2006","76.6","1.3","26.7","1.8","34.3","1.2","3.8","0.9","1.9","0.6","22.2","1.4","78265","2460","14.5","1.6","29.4","2.4","36.1","2.3","8.5","1.8","9.4","1.7","2.2","0.7","298476","*****","87.8","0.7","4.7","0.7","0.2","0.1","2.6","0.2","0.0","0.1","2.1","0.6","2.7","0.8","10.8","*****","80.5","0.1","23.8","(X)","22.9","(X)","18.2","(X)","72087","2713","74101","3504","10894","2841","18276","638","10301","1625","3675","1068","18844","1609","84108","3719","39602","3910","73855","9710","102597","4437","75343","13039","111887","5819","127562","68087","27614","1014","28672","1036","21021","5041","N","N","30130","9302","N","N","14772","3433","10752","5743","14933","2405","29816","1135","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42097","Northumberland County, Pennsylvania","39378","1660","70.0","3.0","18.4","2.2","38.1","2.1","6.8","1.6","4.3","1.4","24.2","2.2","26430","1861","19.0","3.2","29.7","4.0","33.1","3.5","8.7","2.4","7.3","2.0","2.2","1.2","94558","*****","93.6","2.7","4.3","2.0","0.0","0.1","0.2","0.1","0.0","0.1","0.7","0.6","1.1","0.5","2.5","*****","92.3","2.1","22.8","(X)","24.3","(X)","20.6","(X)","54064","3612","58332","3795","10751","8791","16013","654","8666","1329","2407","1343","12113","1089","64270","4860","28668","3466","48472","8386","89893","7197","67867","11281","98318","11673","72784","19156","23007","1671","23956","1577","7322","4526","N","N","N","N","N","N","7801","3887","13216","8921","7518","2483","24161","1638","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42101","Philadelphia County, Pennsylvania","576429","4899","68.7","0.9","12.7","0.7","28.5","0.8","11.7","0.7","8.4","0.6","15.3","0.7","305667","6530","21.0","1.1","37.9","1.4","21.4","1.1","11.6","1.0","5.1","0.7","3.0","0.4","1536471","*****","41.9","0.4","42.4","0.5","0.2","0.1","6.5","0.1","0.0","0.1","6.6","0.6","2.5","0.3","12.6","*****","36.9","0.1","39.1","(X)","41.7","(X)","32.7","(X)","50477","1290","57541","1605","12904","2489","14048","303","8853","273","2841","242","17071","1572","60096","1935","21053","1193","45457","1952","106062","5609","62510","3032","115976","8296","87101","8761","20642","513","27625","797","15909","595","16359","8169","20088","2827","29789","16326","11036","1160","10802","2601","12030","699","29486","935","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42107","Schuylkill County, Pennsylvania","60018","1196","71.6","1.8","23.5","2.0","39.5","1.7","6.1","1.1","3.3","1.0","24.0","1.8","40973","1637","18.6","2.0","31.6","3.2","29.5","2.9","9.1","1.8","9.5","1.9","1.7","0.7","147513","*****","94.8","0.5","2.8","0.5","0.1","0.1","0.5","0.1","0.0","0.1","0.6","0.4","1.2","0.6","2.9","*****","92.9","0.1","28.7","(X)","28.6","(X)","21.1","(X)","56591","2355","59340","2776","5911","2181","16657","744","9190","1186","2574","1066","15807","1515","66859","3198","35633","3632","51202","3650","86109","4529","75993","18743","109759","8665","77829","11386","23108","848","23834","895","8677","3398","N","N","13348","4180","N","N","8208","3974","11907","4993","8447","2679","24166","900","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42111","Somerset County, Pennsylvania","28898","1059","69.1","2.4","21.9","2.4","39.3","1.8","7.1","1.4","3.7","1.4","21.5","2.2","19475","1138","19.7","2.5","29.8","4.0","31.6","3.6","6.9","1.8","10.2","2.4","1.8","0.8","77405","*****","96.2","0.2","2.8","0.7","0.1","0.1","0.2","0.5","0.0","0.2","0.2","0.1","0.5","0.3","N","N","N","N","22.5","(X)","21.7","(X)","20.3","(X)","52437","3113","55656","4173","10137","3799","16467","828","8776","1358","2975","1504","16082","1981","62641","4472","40670","6798","46062","4044","73537","5821","65663","9658","112874","25987","89845","27750","21097","1242","21602","1245","5546","2034","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42125","Washington County, Pennsylvania","83097","1543","74.3","1.4","24.7","1.8","36.3","1.6","5.5","1.0","3.2","0.8","24.8","1.7","54501","1815","15.9","1.6","31.9","2.6","32.2","2.3","9.1","1.8","9.0","1.7","1.9","0.8","208282","*****","94.3","0.2","3.3","0.4","0.0","0.1","0.5","0.1","0.0","0.1","0.1","0.2","1.7","0.4","1.2","*****","93.3","0.1","27.6","(X)","28.7","(X)","21.8","(X)","66655","2432","68810","3003","11254","2832","17361","637","8711","917","1871","604","17413","1482","81378","3555","40027","4854","68862","7300","102185","7065","83154","13212","115308","8098","114665","32489","27729","915","28383","953","17167","3300","N","N","57765","38493","N","N","N","N","5761","2810","12789","3572","28542","965","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42129","Westmoreland County, Pennsylvania","152569","2338","71.2","1.4","23.6","1.3","38.4","1.1","6.1","0.9","3.2","0.7","24.4","1.4","102876","2994","18.2","1.4","29.8","1.7","32.8","1.8","8.2","1.2","9.0","1.0","2.0","0.7","364471","*****","95.2","0.1","2.5","0.3","0.1","0.1","0.8","0.2","0.0","0.1","0.1","0.1","1.4","0.4","1.0","*****","94.6","0.1","26.3","(X)","26.6","(X)","21.5","(X)","63349","1909","66876","2226","11021","3432","17129","446","9651","949","2435","581","17588","1181","76369","2781","35758","2938","58579","3513","104093","5830","74615","8528","116012","8012","84537","34913","27158","830","27807","869","12249","2667","22449","11382","23397","13582","N","N","N","N","12099","4039","17896","5440","27843","881","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42133","York County, Pennsylvania","167625","2668","78.5","1.2","24.5","1.4","31.4","1.2","4.1","0.6","2.7","0.5","20.6","1.3","117386","3036","13.9","1.3","29.5","2.0","37.6","2.0","8.2","1.3","9.2","1.1","1.6","0.6","436770","*****","87.8","0.5","6.0","0.7","0.1","0.1","1.4","0.2","0.0","0.1","2.6","0.5","2.1","0.5","5.8","*****","85.8","0.1","22.1","(X)","21.5","(X)","16.8","(X)","68310","1687","68909","1909","7854","1307","17733","490","10470","1183","2803","837","21262","2673","79322","2189","44259","5500","60157","4282","100614","3826","69095","7219","116273","7392","75687","7722","26843","637","28472","678","16678","2996","41965","10850","29038","10283","N","N","10446","2796","5783","1841","10706","1566","28847","689","(X)","(X)","(X)","(X)","(X)","(X)"
