"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US42025","Carbon County, Pennsylvania","26476","1217","70.3","3.6","23.3","4.0","39.5","3.5","6.8","2.5","2.2","1.4","26.9","3.5","17537","1470","20.7","4.1","27.8","5.2","36.1","4.7","7.1","2.9","5.4","2.5","2.9","2.0","65006","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","25.6","(X)","22.5","(X)","17.6","(X)","61145","8794","58203","4381","13980","13308","18566","1346","10118","1250","2514","811","25235","16472","71563","13061","75980","56475","53839","7277","80792","6735","62159","11767","77508","10039","107279","34825","25846","4065","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42027","Centre County, Pennsylvania","56980","1533","80.8","2.2","28.1","2.4","26.8","2.2","2.9","0.9","1.4","0.6","19.3","1.9","33643","1583","13.4","2.3","26.9","3.0","41.4","3.7","7.8","2.4","9.0","2.3","1.4","0.8","155171","*****","88.9","0.5","3.2","0.5","0.4","0.3","5.1","0.5","0.0","0.1","0.5","0.3","2.0","0.5","2.6","*****","87.5","0.1","30.6","(X)","27.0","(X)","29.8","(X)","68963","4481","66532","4956","14328","6873","17673","1088","8586","1103","3653","1454","24141","3496","89624","7699","48178","8335","76581","16022","105462","7890","57240","12791","118861","19083","264597","242551","25802","1694","27196","1976","8347","4485","N","N","21125","5826","N","N","N","N","7745","4093","14371","5917","27285","1995","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42029","Chester County, Pennsylvania","184574","1926","82.4","1.0","32.6","1.2","26.6","1.0","2.5","0.5","1.8","0.5","16.8","0.8","129045","2743","10.7","1.0","28.3","1.6","40.0","1.8","7.4","1.0","11.5","1.0","2.0","0.6","506575","*****","86.8","0.4","5.8","0.4","0.0","0.1","4.1","0.2","0.1","0.1","1.1","0.4","2.1","0.4","6.8","*****","81.4","0.1","23.9","(X)","23.8","(X)","18.9","(X)","108903","3340","111231","3552","17874","2714","19642","517","9496","1198","3465","847","25453","2256","127512","4257","61724","9322","110665","8008","148849","6398","116025","17834","164228","9225","122626","24080","40504","1212","42485","1266","22423","3467","N","N","41199","5490","N","N","23070","5356","16333","4989","16579","1976","44249","1368","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42033","Clearfield County, Pennsylvania","32186","1124","71.7","2.5","20.9","3.0","38.9","2.2","5.2","1.5","2.4","0.8","23.2","2.6","21145","1206","16.9","2.4","30.7","3.6","32.8","3.8","8.0","2.5","10.4","1.9","1.2","0.6","81184","*****","95.2","0.5","1.9","0.5","0.2","0.1","0.5","0.3","0.0","0.1","0.6","0.3","1.7","0.8","2.5","*****","94.0","0.1","32.3","(X)","32.9","(X)","28.2","(X)","49415","2352","50164","3322","6643","3500","17160","865","10751","1727","1999","958","15996","2388","57233","2851","33926","4720","42918","3661","70988","5342","56084","8466","92196","10617","81606","12355","19924","897","20706","923","5208","3920","N","N","N","N","N","N","N","N","N","N","7594","3942","20805","927","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42037","Columbia County, Pennsylvania","26460","881","75.5","2.7","20.2","2.8","33.3","2.7","5.0","1.7","1.7","0.8","18.3","2.4","17023","969","16.4","2.8","28.9","3.9","36.8","4.2","8.4","2.5","8.1","1.9","1.5","1.3","66887","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.3","*****","94.0","0.2","23.9","(X)","24.3","(X)","17.5","(X)","58957","4053","62399","5250","7636","1946","16139","906","12826","2901","3021","1214","16518","2208","72185","5737","32007","4043","63636","11641","93444","10929","56296","7458","108550","8433","46801","20531","23885","1517","N","N","N","N","N","N","N","N","N","N","N","N","N","N","36199","29444","24281","1303","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42039","Crawford County, Pennsylvania","34792","1030","72.0","2.0","23.8","2.3","38.8","1.9","9.2","1.8","5.1","1.4","21.7","1.8","23483","1166","20.2","2.5","31.6","3.2","30.5","2.8","6.4","2.0","9.7","2.9","1.6","0.6","87598","*****","95.9","0.3","1.6","0.3","0.1","0.1","0.6","0.1","0.0","0.1","0.1","0.1","1.6","0.3","1.1","*****","95.4","0.1","26.4","(X)","27.0","(X)","21.5","(X)","52925","3012","53359","4068","7174","2164","17171","832","8953","1115","3170","1484","16374","1814","62726","4121","32954","2575","52500","5542","80039","3823","53099","11202","109049","31301","68172","13789","21441","1151","21924","1178","10188","6821","N","N","15250","7146","N","N","N","N","8033","5620","6707","3330","22011","1174","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42041","Cumberland County, Pennsylvania","94453","1877","78.8","1.6","31.2","2.1","31.5","1.6","3.6","1.0","2.0","0.7","26.0","1.7","62252","2535","13.2","1.9","30.8","2.6","35.9","2.3","6.9","1.4","10.9","1.8","2.3","0.7","238614","*****","89.8","0.3","3.3","0.3","0.1","0.1","3.3","0.3","0.0","0.1","1.2","0.4","2.4","0.5","3.0","*****","88.6","0.1","23.4","(X)","22.6","(X)","19.5","(X)","76608","3559","74705","3903","12030","5827","17962","677","8068","1294","2863","1265","23061","2145","90751","4364","48291","6277","73567","8220","105943","6378","97907","24303","130063","8847","118343","21996","31276","1330","32836","1497","14718","4228","N","N","30398","5905","N","N","10977","3964","6605","2605","12183","2374","33020","1479","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42043","Dauphin County, Pennsylvania","107336","2013","78.6","1.5","21.6","1.3","29.9","1.3","5.5","1.0","2.8","0.6","21.7","1.6","69116","2158","12.6","1.6","33.3","2.2","31.3","2.1","11.6","1.8","9.8","1.4","1.3","0.6","269665","*****","72.5","0.8","18.3","0.6","0.3","0.3","3.3","0.3","0.0","0.1","2.3","0.7","3.3","0.8","7.5","*****","69.3","0.1","31.9","(X)","33.2","(X)","26.9","(X)","67318","2425","67670","2834","7611","1647","17355","640","10298","1043","2847","981","23588","2031","80327","3707","46230","5650","55209","4490","108500","7047","72448","8868","127552","14997","90304","25467","27896","1010","31640","1229","17614","1632","21571","8446","24562","6172","N","N","14466","4208","15764","6295","12741","1720","32510","1250","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42045","Delaware County, Pennsylvania","204112","2297","78.6","1.1","25.3","1.1","30.7","1.0","5.1","0.8","4.0","0.6","18.1","1.0","135890","2864","12.4","1.2","33.2","1.7","30.2","1.9","10.8","1.1","10.5","1.0","2.8","0.6","561098","*****","71.8","0.3","20.6","0.4","0.1","0.1","5.0","0.2","0.0","0.1","0.6","0.2","1.9","0.3","3.2","*****","69.9","0.1","33.1","(X)","32.7","(X)","26.6","(X)","85160","2298","88706","2768","14576","2335","18335","515","11018","1048","4832","1171","21967","1552","103904","3122","43817","4302","80260","5370","138815","6422","91328","11079","156549","9540","125638","22667","31987","817","36899","1064","17288","1076","23710","11351","31183","4581","N","N","11716","3906","14856","6152","20667","6375","37117","1038","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42049","Erie County, Pennsylvania","109973","1661","74.8","1.4","22.2","1.4","32.6","1.2","8.6","1.3","4.7","0.9","18.8","1.5","71175","2189","16.4","1.7","32.4","2.3","30.9","2.1","8.2","1.6","10.0","1.2","2.2","0.8","280646","*****","87.6","0.4","7.1","0.6","0.3","0.2","1.2","0.2","0.0","0.1","1.1","0.5","2.6","0.6","3.6","*****","86.1","0.1","27.8","(X)","27.0","(X)","21.8","(X)","61074","2663","63789","3194","9578","2808","17246","567","8778","538","1928","340","19169","4206","73773","3744","36822","4406","60997","8811","93282","6212","74650","12527","114648","12461","74313","10346","24362","1010","26190","1090","12290","1780","17298","11289","N","N","N","N","9441","3282","4929","1392","9802","1683","26447","1106","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42051","Fayette County, Pennsylvania","53599","1491","64.4","2.5","18.4","1.8","40.8","2.1","8.3","1.6","6.3","1.3","24.3","1.8","33553","1675","26.7","2.9","31.2","2.8","23.7","2.5","7.2","1.8","9.5","1.7","1.7","0.7","135660","*****","92.9","0.2","5.0","0.7","0.0","0.1","0.0","0.1","0.0","0.1","0.3","0.2","1.7","0.8","N","N","N","N","25.3","(X)","22.9","(X)","20.9","(X)","51273","2150","56970","3115","6340","1588","16541","607","8933","967","1900","638","17269","1945","61525","2700","28835","2484","54033","4205","84832","7672","68071","7490","108703","9717","95156","19740","21183","842","21845","880","14299","3230","N","N","N","N","N","N","13759","7578","7065","3706","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42055","Franklin County, Pennsylvania","58515","1414","75.3","2.0","25.1","2.5","31.5","1.8","4.3","1.2","2.2","1.2","25.5","2.1","41469","2006","17.8","2.1","28.7","2.8","37.1","3.0","6.6","1.5","8.0","1.6","1.7","0.9","151275","*****","93.2","0.8","3.9","0.6","0.1","0.2","1.0","0.2","0.0","0.1","0.7","0.6","1.1","0.4","4.6","*****","89.7","0.1","21.5","(X)","21.9","(X)","16.7","(X)","63111","2561","63147","3288","8231","1625","18051","838","9322","1306","5816","3858","23134","2714","71133","3353","46922","4781","50471","4421","92844","6242","55289","5589","112719","19236","64465","18367","25023","1008","25832","1081","13380","5342","N","N","19945","11783","N","N","N","N","15194","8646","13264","5501","26295","1101","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42063","Indiana County, Pennsylvania","34934","1037","73.2","2.7","22.7","2.9","33.8","1.9","6.5","1.5","2.7","1.0","23.2","2.6","22825","1426","19.1","2.5","27.8","3.1","32.3","3.8","10.7","2.6","8.5","2.5","1.6","0.8","88218","*****","94.5","0.4","2.5","0.6","0.0","0.1","1.0","0.5","0.2","0.3","0.6","0.3","1.2","0.5","1.3","*****","94.0","0.3","26.3","(X)","25.9","(X)","20.8","(X)","54605","2959","56244","3857","5703","1693","17568","766","8161","889","1331","514","15987","1977","65486","3752","37806","3892","53565","7251","84209","5527","57172","12960","101692","13265","89102","37091","22042","1131","22594","1190","10256","6778","N","N","N","N","N","N","19843","13360","9652","5064","16749","8828","22655","1195","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42069","Lackawanna County, Pennsylvania","85491","1615","72.0","1.8","20.3","1.6","35.8","1.6","5.6","1.1","2.9","0.7","20.2","1.4","52268","2020","18.4","1.9","32.3","2.9","29.0","2.1","7.4","1.5","9.6","1.4","3.1","1.1","214477","*****","93.3","0.5","3.0","0.5","0.2","0.1","1.9","0.3","0.0","0.1","0.3","0.3","1.3","0.5","5.5","*****","88.8","0.1","29.9","(X)","30.3","(X)","24.9","(X)","57422","2057","62063","2615","8846","1849","16161","528","8964","1031","2116","688","15963","1407","70228","2929","34391","2679","53995","4732","95587","5266","64532","10249","108806","7601","108360","27891","24299","778","25059","811","16425","9635","22233","11368","13992","5131","N","N","8993","5258","6957","2981","12370","2951","25654","879","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42071","Lancaster County, Pennsylvania","194198","2136","79.3","1.2","27.0","1.3","30.9","1.1","5.5","0.8","3.7","0.6","19.1","1.3","138426","3466","13.4","1.2","29.8","1.5","36.2","1.8","7.8","1.0","9.8","1.1","3.0","0.6","526823","*****","88.5","0.5","3.7","0.3","0.1","0.1","2.1","0.2","0.0","0.1","3.4","0.6","2.1","0.4","9.3","*****","84.0","0.1","28.9","(X)","29.5","(X)","22.2","(X)","68433","2041","68127","2043","10564","1358","18382","562","9674","769","2725","631","20957","2171","78582","2594","45360","4333","64709","4719","92388","3887","72423","6761","113190","7112","101401","10525","25707","718","27216","806","14274","1916","N","N","27376","8095","N","N","10721","1733","6363","1684","11817","1299","27910","851","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42073","Lawrence County, Pennsylvania","37154","997","69.2","2.5","18.2","1.9","39.4","2.2","7.9","1.7","4.8","1.5","23.2","1.9","24583","1281","21.4","2.9","30.4","3.4","29.3","3.6","7.5","1.9","9.7","2.1","1.6","0.9","89871","*****","93.7","0.3","4.4","0.6","0.0","0.1","0.4","0.2","0.0","0.1","0.2","0.3","1.2","0.6","1.1","*****","92.8","0.3","32.3","(X)","32.1","(X)","26.3","(X)","55029","2436","58346","3148","8258","2762","17498","781","8972","811","3157","1164","16035","1838","66348","3443","31604","5204","53612","5883","86977","6501","64257","10840","111775","12154","128238","30027","22928","902","23676","933","13030","5992","N","N","15869","13982","N","N","N","N","6989","6679","12956","6535","23812","942","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42075","Lebanon County, Pennsylvania","52424","1030","76.9","2.1","25.7","2.3","34.6","1.8","4.6","1.3","3.1","1.1","24.4","2.1","34949","1598","14.8","2.1","31.0","3.6","33.4","4.1","8.7","2.3","9.5","2.1","2.5","1.1","135251","*****","88.3","1.1","1.8","0.5","0.2","0.3","1.4","0.1","0.0","0.1","6.6","1.4","1.7","0.8","10.4","*****","85.5","0.2","43.7","(X)","41.9","(X)","40.4","(X)","61910","3010","60646","3313","10255","4552","17993","735","7605","1529","3904","1988","19151","2958","72651","3542","43204","10111","58946","7599","87533","6340","66014","6872","112291","10582","90610","15621","25162","1105","26908","1215","14089","4781","N","N","20842","10735","N","N","11762","2575","3332","2339","12231","2226","27279","1147","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42077","Lehigh County, Pennsylvania","133861","1750","78.8","1.4","23.3","1.6","31.3","1.2","4.7","0.8","2.4","0.5","18.5","1.3","88845","2368","13.6","1.5","31.2","2.4","33.4","2.6","8.9","1.5","10.0","1.5","3.0","0.8","355245","*****","80.0","1.0","6.4","0.6","0.2","0.1","3.2","0.2","0.0","0.1","7.6","1.0","2.6","0.5","20.3","*****","69.5","0.2","29.5","(X)","30.6","(X)","24.1","(X)","69488","2082","71332","2542","8993","1844","17694","492","9073","674","2859","906","19709","1585","81353","3193","42492","4401","62370","4806","108466","7038","67635","6940","109904","11025","99194","15423","26866","720","29183","933","17771","2742","17058","8768","38577","7536","N","N","11899","1750","7564","3023","12112","776","31676","1045","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42079","Luzerne County, Pennsylvania","129158","2419","71.6","1.2","19.9","1.1","36.8","1.3","5.6","0.8","3.8","0.7","20.9","1.2","80171","2624","18.0","1.7","33.7","2.0","27.3","1.7","8.9","1.1","10.0","1.5","2.1","0.5","321027","*****","90.5","0.7","3.6","0.3","0.2","0.1","1.1","0.2","0.0","0.1","3.4","0.7","1.2","0.4","8.0","*****","86.6","0.1","31.4","(X)","32.9","(X)","25.4","(X)","57183","2042","60256","2450","12287","4175","16305","437","9500","696","3925","1251","16900","1523","69590","2208","34153","2693","52309","4587","96824","4307","63173","4268","119704","10478","85192","13872","24372","881","25564","953","11881","3494","38494","27666","20393","7042","N","N","12206","2334","7675","3032","10121","1195","26324","969","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42081","Lycoming County, Pennsylvania","45595","1223","75.3","2.4","20.6","2.4","33.9","1.9","5.5","1.4","2.0","0.8","20.7","2.1","29827","1499","17.3","2.1","33.4","3.5","30.5","2.9","9.1","2.3","7.7","1.7","2.0","1.3","117168","*****","92.0","0.4","4.4","0.9","0.2","0.2","0.8","0.1","0.0","0.1","0.4","0.3","2.2","0.9","1.6","*****","91.5","0.1","22.8","(X)","21.7","(X)","19.2","(X)","56198","2002","56649","2457","8183","1885","17342","827","9263","1151","2377","1430","19971","2222","66283","2724","37821","4271","54357","5869","88537","4224","59120","5843","94891","7439","93340","13214","22916","828","23882","878","12725","4316","N","N","28685","10805","N","N","10245","3258","4603","2296","10606","4301","23894","879","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42085","Mercer County, Pennsylvania","45647","1392","69.2","2.1","23.6","2.7","41.9","1.9","8.8","1.7","4.6","1.3","23.7","1.7","31525","1330","20.3","2.5","28.9","3.0","31.0","2.5","9.8","2.6","6.6","1.6","3.4","1.6","115655","*****","91.5","0.2","6.1","0.5","0.1","0.1","0.6","0.2","0.0","0.1","0.2","0.2","1.5","0.5","1.2","*****","90.9","0.1","25.2","(X)","26.2","(X)","20.4","(X)","54724","3088","53668","2496","16916","8629","16931","589","10237","1319","3024","1055","17495","2400","63125","3787","41640","11593","47914","3863","84511","7187","55491","9455","98816","7463","78355","13052","22065","1154","22831","1316","12970","2639","N","N","14486","7074","N","N","N","N","11151","6836","13827","11020","22903","1340","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42089","Monroe County, Pennsylvania","57561","2238","78.8","2.3","17.2","2.2","34.1","2.8","3.4","1.4","3.6","1.4","21.3","2.6","40865","2159","15.6","2.8","30.1","4.3","30.6","4.4","14.1","3.5","6.3","1.9","3.4","1.8","168798","*****","79.6","1.2","12.9","0.9","0.1","0.2","2.0","0.3","0.1","0.2","1.9","0.9","3.3","0.9","14.0","*****","69.3","0.1","27.0","(X)","25.3","(X)","19.3","(X)","67588","3440","66435","4131","8659","2637","17684","1242","10193","1603","1909","883","24011","5575","74869","4810","35625","6156","61012","7231","98212","8031","73896","10954","107576","13870","111692","27073","24498","1414","25097","1485","22013","4795","N","N","29673","16586","N","N","13227","6283","23341","13068","16398","2201","26176","1755","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42091","Montgomery County, Pennsylvania","308795","2181","82.2","0.8","31.4","1.1","29.5","0.8","3.2","0.4","1.8","0.3","17.5","0.9","210306","3740","10.2","0.8","29.6","1.2","38.2","1.4","8.7","0.9","11.4","0.9","1.8","0.4","808460","*****","81.6","0.3","8.7","0.3","0.2","0.1","6.6","0.2","0.0","0.1","0.8","0.3","2.1","0.4","4.5","*****","78.0","0.1","26.7","(X)","27.4","(X)","21.0","(X)","103201","2439","104012","2473","17516","2403","19672","442","9879","784","4800","991","25461","1556","125054","3612","64598","7266","99358","6409","153005","5110","117284","13402","161625","8173","104619","12966","40035","915","42663","1060","26608","2137","9160","5875","34863","3414","N","N","21194","9858","19110","6057","22281","2494","43512","1086","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42095","Northampton County, Pennsylvania","112574","1803","76.4","1.4","24.9","1.5","37.2","1.6","4.9","1.0","2.7","0.6","22.9","1.3","76899","2282","14.7","1.5","32.4","2.3","28.9","1.8","11.3","1.5","10.6","1.2","2.2","0.6","299267","*****","86.6","0.9","5.1","0.6","0.1","0.1","2.6","0.2","0.0","0.1","2.5","0.8","3.0","0.7","11.3","*****","79.6","0.2","25.0","(X)","25.3","(X)","19.2","(X)","72336","2280","73608","2811","10944","3474","18155","454","8156","886","5290","3349","19141","2042","83126","2752","39349","6756","68033","5844","110038","5874","75743","8304","123692","15513","87620","14264","27949","854","29356","884","14316","2876","21453","15618","42785","15833","N","N","13122","2826","10460","3029","13910","1540","30613","889","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42097","Northumberland County, Pennsylvania","39070","1364","69.5","2.2","19.5","1.9","40.4","2.2","5.1","1.1","2.2","0.8","25.9","2.4","24864","1334","19.6","2.7","31.6","3.5","31.1","3.1","8.5","2.6","8.3","2.3","0.8","0.5","94428","*****","94.5","0.4","3.4","0.8","0.2","0.1","0.3","0.2","0.1","0.1","0.6","0.5","0.9","0.5","2.7","*****","93.7","0.2","27.3","(X)","26.8","(X)","24.1","(X)","52061","2607","54576","3158","9351","2955","15878","703","9634","1384","1469","683","15450","1595","63443","3873","34390","3723","47157","6260","84995","6495","65380","14709","110721","10938","70395","9535","21546","1031","22287","997","6998","3303","14585","5728","N","N","N","N","N","N","2971","3480","10005","7283","22412","1027","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42101","Philadelphia County, Pennsylvania","579874","5204","70.0","0.9","12.6","0.6","27.8","0.7","11.7","0.6","9.6","0.7","15.0","0.6","307880","6635","21.3","1.0","37.3","1.2","20.2","1.0","12.9","0.9","5.1","0.6","3.2","0.5","1547607","*****","41.2","0.4","43.1","0.4","0.4","0.1","6.4","0.2","0.3","0.2","5.7","0.4","2.9","0.3","13.0","*****","36.4","0.1","39.3","(X)","43.3","(X)","33.4","(X)","53088","1048","59766","1193","12394","3981","14677","291","9054","245","3217","290","18447","954","62715","1578","23659","1599","48242","3146","112787","4602","63307","2755","112725","7092","93813","12585","21569","390","30019","859","16226","580","7531","2836","18965","1525","6280","1618","10419","968","12004","1668","12475","922","31896","932","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42107","Schuylkill County, Pennsylvania","59338","1479","70.5","1.8","22.0","2.1","39.1","1.8","5.9","1.4","4.2","1.1","24.1","2.0","38613","1608","18.7","2.2","31.9","2.7","30.6","2.7","9.4","2.0","8.3","1.4","1.1","0.5","147063","*****","94.7","0.6","2.6","0.4","0.0","0.1","0.6","0.1","0.0","0.1","0.5","0.4","1.5","0.4","3.1","*****","92.7","0.1","28.6","(X)","28.8","(X)","23.1","(X)","55310","2336","56475","2458","9254","2933","16424","614","8395","1102","2996","1515","19471","7149","63720","2419","38045","6213","48620","4108","88464","3954","53292","7182","97907","6851","82461","17041","23040","940","23740","971","9572","4726","N","N","27479","14027","N","N","N","N","4856","2617","9128","5985","24042","954","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42111","Somerset County, Pennsylvania","30048","969","68.4","2.0","21.2","2.5","42.1","2.5","8.2","1.6","2.8","0.8","21.9","2.1","21076","1063","20.1","1.9","29.2","3.7","36.3","3.5","4.2","1.1","8.9","2.3","1.2","0.7","76957","*****","95.9","0.3","2.7","0.6","0.2","0.2","0.1","0.2","0.0","0.1","0.2","0.2","0.9","0.5","1.2","*****","95.3","0.1","22.6","(X)","22.3","(X)","20.5","(X)","57152","3592","61640","4572","9800","5215","15963","918","8921","1002","2260","965","15061","1654","67620","4751","36652","2880","61449","10587","85881","8603","59783","11003","87700","9255","62055","16506","23266","1558","23408","1491","3806","2182","10728","3281","N","N","N","N","N","N","71109","61293","8147","3838","23514","1500","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42125","Washington County, Pennsylvania","84509","1519","72.6","1.6","24.0","1.6","37.6","1.4","5.7","0.9","2.4","0.6","23.0","1.5","54650","1739","17.1","1.8","28.9","2.5","35.7","2.8","6.9","1.3","9.7","1.8","1.7","0.7","208716","*****","94.1","0.3","2.7","0.4","0.0","0.1","0.6","0.2","0.0","0.1","0.3","0.2","2.3","0.4","1.3","*****","93.2","0.1","27.6","(X)","27.8","(X)","21.3","(X)","71155","3577","76755","4612","9207","2425","17759","705","9431","1215","2154","662","18951","1771","85423","4947","45737","7766","71384","10790","109209","8076","68374","8469","119215","10638","99556","28558","29557","1390","30237","1454","19613","6754","N","N","36492","24374","N","N","24433","6581","12125","4236","27048","6441","30248","1479","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42129","Westmoreland County, Pennsylvania","152420","2257","73.6","1.2","25.0","1.2","37.3","1.0","4.8","0.7","2.5","0.5","24.5","1.3","101414","3040","15.8","1.2","31.7","2.0","32.8","2.0","7.8","1.3","10.1","1.0","1.8","0.6","363395","*****","95.0","0.1","2.7","0.2","0.0","0.1","1.0","0.1","0.0","0.1","0.3","0.1","1.0","0.3","1.0","*****","94.4","0.1","28.6","(X)","29.1","(X)","22.1","(X)","63866","2100","67223","2763","8449","1743","17230","426","9800","1043","2930","766","17396","1593","77031","2877","39560","5617","58452","3744","102019","6632","71245","8120","115543","8038","87398","15183","27239","863","27935","892","14645","3892","N","N","15418","3387","N","N","15240","7276","10786","4315","15303","4164","28005","894","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42133","York County, Pennsylvania","168508","1980","78.2","1.2","23.2","1.5","31.2","0.9","4.6","0.8","2.4","0.5","21.0","1.2","118190","3283","14.0","1.1","31.5","2.2","34.2","2.1","8.0","1.2","10.4","1.2","1.9","0.6","437846","*****","89.1","0.5","5.9","0.4","0.1","0.1","1.3","0.1","0.0","0.1","1.5","0.5","2.1","0.4","6.1","*****","85.5","0.1","24.4","(X)","23.2","(X)","19.1","(X)","67679","1610","69425","2170","7345","1147","18331","538","9290","757","3558","1039","18702","1477","77612","2176","38174","2763","58514","3116","102448","4720","69930","5260","111640","7347","82578","9268","26596","600","27804","638","17382","2779","31854","17549","28980","7604","N","N","11667","3628","10330","3232","11886","1459","28396","674","(X)","(X)","(X)","(X)","(X)","(X)"
